"SITECODE";"NAZEV";"HABITAT_CODE";"ROZLOHA";"KVALITA";"TYPICKE_DRUHY";"REPRE";"REPRE_SDF";"CONSERVATION";"DEGREE_OF_CONSERVATION";"MRTVE_DREVO";"KALAMITA_POLOM";"RELATIVE_AREA_PERC";"EVL_AREA_PERC";"GOOD_DOC_AREA_HA";"W_AREA_HA";"W_AREA_PERC";"PASEKY_AREA_HA";"PASEKY_AREA_PERC";"DEGRAD_AREA_HA";"DEGRAD_AREA_PERC";"PERC_0";"PERC_1";"PERC_2";"DATE_MIN";"DATE_MAX";"DATE_MEAN";"DATE_MEDIAN"
"CZ0714083";"Mal˝ KosÌ¯";"6210p";2,60272019754045;1,46080523595488;2;1,53919476404512;2,46080523595488;1,46080523595488;100;NA;NA;2,79093915989151e-09;21,4288249774696;2,60272019754045;0;0;NA;NA;0;0;0;100;0;2007-08-22;2007-08-22;2007-08-22;2007-08-22
"CZ0720033";"SemetÌn";"6210p";6,9637535487169;2,08402458992869;2,06260333469596;1,7617698425517;2,1666410136802;2,08402458992869;81,1937731087071;NA;NA;7,46734608557376e-09;0,53166747889428;5,65413425619474;0;0;NA;NA;0;0;0;89,5962321015765;10,4037678984235;2011-06-10;2020-06-02;2015-01-26;2011-08-03
"CZ0720428";"Na Koncoch";"6210p";0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA
"CZ0720435";"Podkr·lovec";"6210p";7,16419693413525;1,69955559776039;2;2;2;1,69955559776039;100;NA;NA;7,6822847847985e-09;0,744788027089979;7,16419693413525;0;0;NA;NA;0;0;0;0;100;2014-06-29;2014-07-24;2014-07-07;2014-06-29
"CZ0720441";"BÌlÈ potoky";"6210p";4,14876080307803;1,26991159167294;1,36040082610291;2;1,36040082610291;1,26991159167294;100;NA;NA;4,44878362310148e-09;2,52729627111767;4,14876080307803;0;0;NA;NA;0;0;0;0;100;2014-06-29;2014-06-29;2014-06-29;2014-06-29
"CZ0724090";"BÌlÈ Karpaty";"6210p";470,536428923848;1,15485357209017;1,08725711642389;1,91804171677313;1,16544017657006;1,13003309032898;99,6224776919303;NA;NA;5,04563858566155e-07;2,34759866652167;468,760048937066;1,77637998678191;0,377522308069669;NA;NA;1,77637998678191;0,377522308069669;0;20,956236576073;79,043763423927;2008-07-03;2023-06-17;2015-08-13;2014-07-28
"CZ0724091";"Ch¯iby";"6210p";0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA
"CZ0724430";"Vl·rsk˝ pr˘smyk";"6210p";2,9396855373745;1,84837629819415;1,5655841987961;0,717207900601949;2,5655841987961;1,5655841987961;71,7207900601949;NA;NA;3,15227256920601e-09;0,0926575981294372;2,10836569269028;0,831319844684224;28,2792099398051;NA;NA;0,831319844684224;28,2792099398051;0;0;100;2018-05-22;2018-07-24;2018-06-22;2018-06-22
"CZ0810036";"ätramberk";"6210p";2,77998176285889;1,81543066497431;2;2;2;2,08953493235457;91,0465067645428;NA;NA;2,98101961673755e-09;2,14906980292117;2,53107628377438;0;0;NA;NA;0;0;0;100;0;2008-06-11;2008-06-13;2008-06-12;2008-06-12
"CZ0627016";"Paseky";"6210p";4,85050219421826;2,82698252989834;2;2;2;2;100;NA;NA;5,2012723195433e-09;60,1226293492436;4,85050219421826;0;0;NA;NA;0;0;0;0;100;2014-04-24;2014-04-24;2014-04-24;2014-04-24
"CZ0214042";"Padrùsko";"91D0";12,8206714859077;1,97794808372648;2,38714560141926;1,32457046079421;2,7001696447437;1,8025416773351;94,970487678878;0,658709740090381;0;8,96834819563409e-10;1,54481642864351;12,1758542338734;0;0;0,644817252034309;5,02951232112204;0,644817252034309;5,02951232112204;0;0;94,970487678878;2013-11-07;2014-05-10;2013-11-23;2013-11-07
"CZ0214047";"Brda";"91D0";11,5843276778097;2,0030802337611;2,4773664576053;1,77123701075829;2,59866919819964;1,90313785009405;64,2206409051877;0,710562694803347;0;8,10349788161373e-10;17,4874661598632;7,43952947924645;1,24485473267011;10,7460248647376;0;0;1,24485473267011;10,7460248647376;0;0;100;2014-05-04;2014-07-26;2014-06-09;2014-06-22
"CZ0310017";"Pl·niËsk˝ rybnÌk-Bobovec";"91D0";89,5244040163591;1,70984370936752;1,30615237329286;1,58903782874845;1,70589244349643;1,45455089111967;97,1754364291465;1,25573894447278;0;6,26243350910169e-09;21,9839539933971;86,9957303134893;1,00382924553988;1,12129117928163;0,00082266259198077;0,000918925516477542;1,00465190813186;1,1222101047981;0;0;99,9990810744835;2013-10-01;2014-06-19;2013-11-24;2013-10-03
"CZ0310057";"Poho¯Ì na äumavÏ";"91D0";38,4590135244266;1,55637782120943;1,46763614265936;1,68147127187829;1,76427271603475;1,49298712935566;93,6609308146229;1,49750719038028;0;2,69029453665342e-09;24,5156997524103;36,0210700490997;0,692296610915406;1,80008936130331;0,149654064551996;0,389126113328272;0,841950675467402;2,18921547463158;0;0;99,6108738866717;2016-09-06;2016-10-14;2016-09-17;2016-09-07
"CZ0310605";"éofinka";"91D0";316,81945326672;1,58360690588189;1,71851762808758;1,83011123213508;1,81938838451268;1,49481925429983;92,5884525770515;0,964627558237556;0;2,21622336643563e-08;93,7117634229318;293,338229242731;14,7177614912935;4,64547278885147;5,05068497478316;1,59418398166705;19,7684464660766;6,23965677051851;0;0;98,405816018333;2014-08-16;2014-08-20;2014-08-19;2014-08-20
"CZ0310610";"»ervenÈ blato";"91D0";336,354384576724;1,49385583614986;1,37374918905529;1,66571836562637;1,5408900062421;1,43850785542124;95,2358332250122;1,89701035152151;0;2,35287460670684e-08;85,0737094856828;320,329900740505;7,45763667968281;2,21719621376949;8,56684715653627;2,54697056121833;16,0244838362191;4,76416677498783;0;97,4530294387817;0;2011-08-31;2011-09-05;2011-09-02;2011-09-02
"CZ0310611";"äirokÈ blato";"91D0";91,6296789921734;1,49925789289358;1,41920982829845;1,83459441402527;1,5191434039621;1,4337858825825;92,8953615562888;1,59167400261205;0;6,40970223095773e-09;95,8842151029485;85,1197215926463;5,99917928777648;6,54720103110795;0;0;5,99917928777648;6,54720103110795;0;0;100;2017-09-07;2017-09-14;2017-09-13;2017-09-14
"CZ0313513";"RaöeliniötÏ KapliËky";"91D0";14,2517075154657;2,68421062548668;2,10383673422639;1,53078464332005;2,41534071384604;2,36467855023093;63,532144976907;0,420945471577959;0;9,96939009953755e-10;11,2125993190057;9,05441548041044;2,24765641772478;15,7711377060304;0;0;2,24765641772478;15,7711377060304;0;100;0;2011-09-09;2013-08-02;2013-05-06;2013-08-02
"CZ0314021";"Borkovick· blata";"91D0";54,6741124749761;2,68899167421058;1,43664243703824;1,5927397908271;1,74691467129623;2,45568195398948;35,997707708127;0,799300144503196;0;3,82457719552222e-09;8,07446399454091;19,6814272007545;3,60412394083529;6,59201179074442;0;0;3,60412394083529;6,59201179074442;0;0;100;2014-07-26;2014-09-07;2014-08-03;2014-07-27
"CZ0314024";"äumava";"91D0";2836,3870926362;1,73091730045644;1,57798598128448;1,65973333936772;1,82252237939634;1,56511270470251;87,4524625699626;0,807518848957081;0,180386604020111;1,9841165957902e-07;1,64977953515217;2491,80395821067;131,231824533923;4,62672478219303;54,040712788696;1,90526578438451;185,272537322619;6,53199056657754;0;32,958943417559;65,1357907980565;2007-08-18;2023-08-26;2014-05-07;2012-09-24
"CZ0314109";"Ruda";"91D0";30,5600555890452;1,95734795771104;2,18091389578452;1,07911621186767;2,92233847435705;1,86654230718702;82,0540790440205;1,4139114224593;0,0953130397900455;2,13774465480804e-09;39,2992953617399;25,0757721689318;5,29584601050958;17,3293075173854;0,188437409603864;0,616613438594047;5,48428342011344;17,9459209559795;0;0;99,383386561406;2009-07-06;2009-09-07;2009-08-16;2009-09-01
"CZ0320043";"Pavlova Huù";"91D0";11,9978521332552;1;1;2;1;1;100;1;0;8,39276754334097e-10;35,7222085088469;11,9978521332552;0;0;0;0;0;0;0;100;0;2007-10-01;2007-10-01;2007-10-01;2007-10-01
"CZ0410021";"NadlesÌ";"91D0";7,45759830841395;1,86877909419859;2,02614382518549;1,81124237980956;2,12052263528071;1,77440028410337;90,5621189904782;1,32825243449211;0;5,2167578278988e-10;6,70288655691043;6,75375905389773;0;0;0,703839254516222;9,43788100952183;0,703839254516222;9,43788100952183;0;90,5621189904782;0;2010-09-21;2010-09-21;2010-09-21;2010-09-21
"CZ0410040";"Pernink";"91D0";27,4962132444869;2,13460811415875;1,60477179436958;1,51942402320028;1,84505978276944;1,83715102934981;98,3408037696675;0,927118836326781;0;1,92342198853639e-09;27,5375533410464;27,0399971108502;0,444814306964123;1,61772933243202;0,0114018266725838;0,0414668979004588;0,456216133636707;1,65919623033248;0;0;99,9585331020996;2014-05-10;2016-07-30;2014-08-11;2014-05-10
"CZ0410150";"Soos";"91D0";65,650895412023;1,85107253461614;1,39340726060791;1,7795482081002;1,58426852774362;1,83386353939044;95,2810868844802;1,19674019593646;0;4,59242786196773e-09;14,3104400530406;62,5528866979689;1,12978594570803;1,72089952256938;0;0;1,12978594570803;1,72089952256938;0;0;100;2014-06-14;2014-09-05;2014-07-29;2014-07-28
"CZ0410168";"Vysok· Pec";"91D0";7,19084064227242;1,83082835301869;1,98084895505441;1,47042005344015;2,34923116929687;1,58594826533025;94,3773892926656;0,95558298444344;0;5,03015483784156e-10;3,41903118422029;6,78652766637266;0;0;0,40431297589976;5,62261070733436;0,40431297589976;5,62261070733436;0;94,3773892926657;0;2008-11-21;2008-12-02;2008-11-23;2008-11-23
"CZ0410401";"Kr·senskÈ raöeliniötÏ";"91D0";11,0464820096031;2,36073831875703;2,07738730814577;1,45520781211375;2,34978340208889;1,99967309092373;72,7603906056875;0,184053869129214;0;7,72726273407932e-10;7,28011290926773;8,03746345837419;0;0;3,00901855122887;27,2396093943124;3,00901855122887;27,2396093943124;0;72,7603906056875;0;2010-08-19;2010-08-19;2010-08-19;2010-08-19
"CZ0410414";"KladskÈ raöeliny";"91D0";332,101273384219;1,57480247606067;1,47680979609007;1,8811196305228;1,57648633449603;1,36812102049189;98,0796168928753;1,52697656415869;0,31905808169672;2,32312313687856e-08;12,425000390287;325,723656631603;0,532657762686443;0,160390159681861;5,84495898993002;1,75999294744281;6,37761675261646;1,92038310712467;0;42,5144638923252;55,725543160232;2009-03-12;2023-06-28;2017-12-01;2022-07-26
"CZ0414110";"KruönohorskÈ platÛ";"91D0";1360,23097930419;2,30083971457083;1,79545796167128;1,46741977171364;2,11246114068093;1,96870787824349;70,7162629474322;0,674469465775154;0,198793463488022;9,51512177992963e-08;11,5473550776599;961,904516017185;270,114983953948;19,8580232375035;10,669896558189;0,784417993747433;280,784880512137;20,6424412312509;0;62,06923897025;37,1463430360025;2006-07-10;2022-10-19;2013-12-30;2013-09-12
"CZ0420035";"Na louËk·ch";"91D0";37,2090104389808;2,89710243566074;2,36859447788653;0,185609880843005;3,36859447788653;2,34289807693121;34,7111949618697;0,4584778781245;0;2,60285400806475e-09;3,66548634890753;12,9156921568571;0;0;20,6213957692959;55,4204358729534;20,6213957692959;55,4204358729534;0;44,5795641270466;0;2009-01-28;2009-01-29;2009-01-28;2009-01-28
"CZ0420053";"RaöeliniötÏ U jezera - CÌnoveckÈ raöeliniötÏ";"91D0";59,5607155128818;2,85736063678157;2,5286710078993;0,810412094959425;3,12346496041959;2,22714570667481;40,5206047479712;0,0936268640130613;0;4,16640607387663e-09;99,042269751956;24,1343621180384;35,4263533948434;59,4793952520288;0;0;35,4263533948434;59,4793952520288;0;100;0;2012-07-11;2012-08-18;2012-08-08;2012-08-17
"CZ0420074";"Gr¸nwaldskÈ v¯esoviötÏ";"91D0";46,388058443919;2,03207733268812;1,28037449696007;1,97386830783853;1,29344034304081;1,83697780236102;98,5061060748951;0,458094869033604;0;3,24494907073921e-09;35,6846049485892;45,6950700568512;0,083411226808167;0,179811851597556;0,522688004804279;1,12677275647608;0,606099231612446;1,30658460807363;0;0;98,8732272435239;2013-08-20;2013-08-30;2013-08-22;2013-08-21
"CZ0420144";"NovodomskÈ a polskÈ raöeliniötÏ";"91D0";1281,68629743519;1,80104588352199;1,3267880098488;1,85991563508262;1,45192950945046;1,6629017146696;94,7261459589689;0,738504374146692;0;8,96568405610154e-08;49,0260946616628;1214,09203284457;13,4535005214272;1,04967186965713;5,69856519814541;0,444614661914457;19,1520657195726;1,49428653157158;0;0;99,5553853380855;2014-05-01;2015-09-05;2015-07-24;2015-09-03
"CZ0420501";"Olöov˝ potok";"91D0";17,4948404909282;3,03256835986277;2,437156825124;1,125686349752;2,874313650248;2,437156825124;56,2843174875998;0,463874305153946;0;1,22380345929762e-09;4,77557841374807;9,84685156586318;5,75792008647623;32,9121039397984;1,89006883858878;10,8035785726018;7,64798892506501;43,7156825124002;0;89,1964214273982;0;2012-08-16;2012-08-17;2012-08-16;2012-08-17
"CZ0420528";"KlÌnoveckÈ Kruönoho¯Ì";"91D0";115,807876062375;1,87506176378035;1,70337772286138;1,52625971002893;2,0914808716033;1,67023478727793;87,0305896516234;0,324982010766508;0;8,10102152189014e-09;9,85034887693558;100,788277400106;9,86854279423046;8,52147809784128;0,0489126435710117;0,0422360250736893;9,91745543780147;8,56371412291497;0;0;99,9577639749263;2013-08-04;2013-09-07;2013-08-16;2013-08-05
"CZ0424127";"V˝chodnÌ Kruönoho¯Ì";"91D0";33,3281764338523;3,09902278868906;2,67695354955923;1,18004900465976;3,08692904722935;2,40997549767012;59,0024502329882;0,26697805188911;0;2,33138093673844e-09;0,222229048270617;19,6644407139462;3,12226935725529;9,36825740661862;10,5414663626508;31,6292923603932;13,6637357199061;40,9975497670118;0;36,0660625955296;32,3046450440772;2012-08-15;2024-06-22;2021-10-27;2024-06-09
"CZ0510402";"RaöeliniötÏ Jizerky";"91D0";76,7752460204814;2,20842352935354;1,89285353617699;1,59423743119706;2,11507196137111;1,90217579364363;81,5903256227256;0,889223752493413;0,0448551930403691;5,37060121908581e-09;29,1293592233012;62,6411732257595;7,98482321444352;10,4002574115014;4,51585458183717;5,88191483050731;12,5006777962807;16,2821722420087;0;0;94,1180851694927;2017-08-14;2023-10-05;2023-07-06;2023-09-24
"CZ0510403";"QuarrÈ";"91D0";2,48101852429723;4;3;0;4;3;0;0;0;1,73552828571993e-10;48,913660104036;0;2,48101852429723;100;0;0;2,48101852429723;100;0;0;100;2023-10-03;2023-10-03;2023-10-03;2023-10-03
"CZ0510405";"Bukovec";"91D0";5,91381540665197;4;3;0;4;3;0;0;0;4,13684694985421e-10;4,91387905792956;0;5,8355757655906;98,6770023126971;0,0782396410613707;1,32299768730294;5,91381540665197;100;0;0;98,6770023126971;2023-06-11;2023-07-18;2023-06-29;2023-06-29
"CZ0510408";"SmÏdava";"91D0";9,98255828544836;1,69427446470766;2,26277067447351;1,61923143220557;2,4315135401318;1,52553159904937;77,7138533009589;1,50939157249918;0;6,98302414858064e-10;24,2033044763253;7,75783070163606;0;0;1,6844854916875;16,8742865658294;1,6844854916875;16,8742865658294;0;83,1257134341706;0;2007-07-15;2007-09-22;2007-08-30;2007-09-21
"CZ0510412";"JizerskÈ smrËiny";"91D0";55,0422589592392;2,53683726372207;2,12712772953784;1,43953570310811;2,39273407719603;2,23089183624482;69,2759651333617;0,77719937977988;0,472643902841035;3,85032987050106e-09;19,2661063684222;38,1310561252172;9,47499954037802;17,2140455706852;3,97379428248375;7,21953342326755;13,4487938228618;24,4335789939528;0;92,7804665767325;0;2007-07-09;2007-09-22;2007-08-15;2007-08-15
"CZ0510415";"RaöeliniötÏ Jizery";"91D0";159,422160042375;1,76712497065205;1,72665093671064;1,76361024755345;1,86189237369845;1,62293085307481;92,2896449154566;0,878803525036281;0,442499337190293;1,11519388273203e-08;40,1769941262235;147,130145419658;7,393918105363;4,63794876659411;4,67496918174447;2,93244626750877;12,0688872871075;7,57039503410288;0;0;97,0675537324912;2009-10-08;2023-10-01;2023-05-31;2023-07-23
"CZ0513506";"HornÌ PlouËnice";"91D0";32,1545357964737;2,44886084979353;2,17188302835952;1,87099728421516;2,23638438625194;2,16283333200048;70,5527523383366;0,858637762743444;0;2,24928213322315e-09;3,68095727691278;22,6859100060279;1,43462102150321;4,46164432471931;0,639390199769702;1,98849146452247;2,07401122127291;6,45013578924178;0;0,844495882357595;97,16701265312;2008-08-20;2014-08-01;2014-03-06;2014-07-27
"CZ0514042";"Jest¯ebsko - Dokesko";"91D0";409,86906729826;2,03225698030698;2,0287111725885;1,76206652482229;2,1842271919084;1,74754364520737;75,1468080264039;0,865853382497704;0;2,86712635464609e-08;5,91474125512661;308,003521162235;27,5380319328657;6,71873877050264;4,78298249473302;1,16695376068779;32,3210144275988;7,88569253119043;0;8,42322800317001;90,4098182361422;2011-09-24;2017-09-01;2014-09-22;2014-07-31
"CZ0514669";"Poselsk˝ a Mari·nsk˝ rybnÌk";"91D0";13,7895949229922;2,36072229734154;2,41227371056298;1,27515582080226;2,97903485689004;1,99415599253041;84,1916967129322;0,831049161961113;0;9,64613194262701e-10;17,3197578083513;11,6096939355075;2,1799009874847;15,8083032870678;0;0;2,1799009874847;15,8083032870678;0;100;0;2011-09-22;2012-09-14;2012-05-07;2012-09-13
"CZ0520519";"Adröpaösko-teplickÈ sk·ly";"91D0";30,5403639431625;2,18842918666228;1,94869761415078;1,83530061626941;2,03201488595722;2,103082057066;79,7698517336082;0,647744997795209;0;2,13636717986833e-09;1,7800146531774;24,362003036365;1,80785432111454;5,91955722754014;0,573412686618594;1,87755682180393;2,38126700773313;7,79711404934407;0;0;98,1224431781961;2018-07-09;2018-09-22;2018-08-09;2018-07-27
"CZ0524044";"Krkonoöe";"91D0";181,616730714704;1,38660291697327;1,44496639811296;1,80557592728032;1,6057828228462;1,31018184692622;95,1267261769372;0,430600665318303;0,0438773929263766;1,27044989881578e-08;0,330334803950002;172,766050118482;1,41530483809362;0,779281089646349;4,04318902126803;2,22622057194683;5,45849385936165;3,00550166159318;0;51,806622029303;45,9671573987502;2009-08-25;2023-10-13;2014-09-25;2016-08-16
"CZ0530146";"Kr·lick˝ SnÏûnÌk";"91D0";2,30843661583566;2,11486988735335;2,19716823031979;1,37792642504959;2,67693623372313;1,97256431580627;69,6192295218791;1,25334604358329;0,443218027667741;1,61480335730634e-10;0,128812297202689;1,60711578594573;0,156712676594805;6,78869307130942;0,171790715401892;7,44186408339842;0,328503391996697;14,2305571547078;0;92,5581359166016;0;2010-07-01;2010-07-10;2010-07-02;2010-07-02
"CZ0614053";"D·¯sk· raöeliniötÏ";"91D0";155,152583621017;1,53764541813726;1,26158898204395;1,87039198417849;1,35847957935763;1,50492799962943;93,948340885916;1,21150994163424;0;1,0853272349229e-08;39,738151862338;145,763278153579;1,23720941953966;0,797414642196184;3,83898259136026;2,47432720858684;5,07619201089992;3,27174185078302;0;0;97,5256727914132;2022-05-21;2022-10-28;2022-06-04;2022-05-22
"CZ0714075";"KeprnÌk";"91D0";43,2263225680112;1,28910501531942;1,98718446878179;1,8069653596648;2,17402020864677;1,2829061148492;99,3801099529785;0,823808916778649;0;3,02377853166926e-09;1,69981868853121;42,9583668967186;0;0;0,267955671292533;0,619890047021554;0,267955671292533;0,619890047021554;0;0;99,3801099529785;2013-07-24;2013-08-01;2013-07-30;2013-08-01
"CZ0714077";"PradÏd";"91D0";53,059859727243;1,82551131540786;2,04542298392705;0,929282797094636;2,87608510865195;1,75181826388129;82,8408050233414;0,848519207541197;0;3,71165658342057e-09;0,874022052004276;43,9552149423038;0,628152707911911;1,18385670663466;8,47649207702725;15,9753382700239;9,10464478493916;17,1591949766586;0;14,720552671885;69,3041090580911;2008-07-15;2023-06-13;2016-08-19;2013-09-07
"CZ0714081";"RejvÌz";"91D0";52,6386581018669;1,15373755598334;1,3013427628152;1,89750829601111;1,35258861480965;1,10249170398889;94,8754148005555;1,13515486567683;0;3,68219258193599e-09;8,90072388330463;49,9411452195924;0;0;2,69751288227448;5,12458519944453;2,69751288227448;5,12458519944453;0;94,8754148005555;0;2009-08-01;2009-09-22;2009-08-16;2009-08-01
"CZ0210100";"BÌlichovskÈ ˙dolÌ";"91E0";4,21196392038622;1,59823811767947;1,47529214667116;2;1,47529214667116;1,47529214667116;100;1,16713829436249;0;4,72887312401876e-11;3,65557402231592;4,21196392038622;0;0;0;0;0;0;0;0;100;2016-07-22;2016-12-09;2016-10-02;2016-10-05
"CZ0210101";"Dymokursko";"91E0";74,9783847547094;2,35739964633486;2,13915821007613;1,23093016406509;2,66121345365955;2,17507258576109;73,9463716003763;0,858651099093586;0;8,41800345992451e-10;1,73994470384644;55,4437950106773;8,76577091175307;11,6910639518711;0,6725890293526;0,897043903456929;9,43835994110567;12,5881078553281;0;0;99,1029560965431;2014-05-28;2023-05-19;2015-03-06;2014-06-01
"CZ0210152";"PolabÌ u Kostelce";"91E0";9,37560194357108;3,01376010485271;2,24602444690706;0,910838730491406;3,08916126950859;2,24602444690706;75,397555309294;0,527996852110457;0;1,05262136358438e-10;2,41750788291707;7,06897466098324;2,30662728258783;24,602444690706;0;0;2,30662728258783;24,602444690706;0;0;100;2017-05-24;2024-05-20;2022-06-18;2024-05-10
"CZ0210186";"⁄por - »ernÌnovsko";"91E0";14,9475790947903;2,77962362136635;2,67311512265194;1,53253881967311;2,92310354575939;2,39597729241665;60,4022707583349;1,27344192370669;0;1,67820063007608e-10;1,71056553801441;9,02867719665149;3,04102929381867;20,3446275449284;0,209661945681021;1,40264817701547;3,25069123949969;21,7472757219439;0;57,6782496412764;40,9191021817082;2010-07-28;2023-09-02;2016-09-06;2010-10-28
"CZ0210714";"LûovickÈ t˘nÏ";"91E0";5,94363582893749;2,3469304556715;2,41826322465034;1,07374112022396;2,60499766966864;2,23728643637434;72,4028445045266;0,652459331761896;0;6,67306279485894e-11;8,53309151685705;4,30336140714094;0,125792461000846;2,11642275235651;0;0;0,125792461000846;2,11642275235651;0;0;100;2014-05-26;2014-05-27;2014-05-26;2014-05-26
"CZ0212019";"Smradovna";"91E0";9,81441304482462;2,46890927864411;1,1415653505625;1,69218799087687;1,44149987393715;2,23445463932206;76,5545360677945;1,81337109326309;0;1,10188774056342e-10;6,1847676816956;7,51337837424259;0;0;0,0773128988903837;0,787748574848831;0,0773128988903837;0,787748574848831;0;99,2122514251512;0;2011-09-14;2011-09-14;2011-09-14;2011-09-14
"CZ0214005";"AndÏlskÈ schody";"91E0";20,8836636303654;3,07308291563269;2,34675649965219;1,41067351427252;2,58817606137083;2,35003606968535;64,9963930314652;0,672469038044185;0;2,34465910770735e-10;11,1776497437167;13,5736280925614;4,97353409461088;23,8154290484704;0,000317061873061505;0,00151822917029026;4,97385115648394;23,8169472776407;0;0;99,9984817708297;2019-07-10;2024-05-14;2023-05-31;2023-09-11
"CZ0214007";"K·ran˝ - Hrb·Ëkovy t˘nÏ";"91E0";14,141329027326;2,53325617561533;2,20681483169383;0,920019902850994;2,80661813638217;2,20681483169383;79,3185168306171;1,06654712907301;0;1,58768099725547e-10;4,19581568840125;11,2166924446125;2,92463658271348;20,6814831693829;0;0;2,92463658271348;20,6814831693829;0;0;100;2021-07-13;2021-07-16;2021-07-14;2021-07-15
"CZ0214011";"T˝¯ov - Oupo¯sk˝ potok";"91E0";17,5200565565075;1,9567830732141;2,0055193223741;1,99937561326062;2,00572847217389;1,95742805233678;99,1881033368675;0,993593129884653;0;1,9670188574113e-10;1,30627721725409;17,3778118019463;0,00366431394166819;0,0209149663977948;2,37950589507818e-09;1,35816108093233e-08;0,00366431632117408;0,0209149799794056;0;92,9396214349793;7,06037855143907;2007-07-19;2014-06-05;2008-12-14;2007-08-27
"CZ0214013";"Koko¯Ìnsko";"91E0";204,432165266194;2,61013536139363;1,85377518714191;1,6284019507907;2,15342994675901;2,15415036649249;74,7450674432582;1,07474636665784;0;2,29520905279649e-09;2,11195004136623;152,802959803929;12,9854511092764;6,35196085330697;0,239891821369041;0,117345438794661;13,2253429306455;6,46930629210163;0;24,2562101592813;75,626444401924;2008-05-28;2018-11-02;2015-04-06;2015-08-09
"CZ0214015";"V˘znice";"91E0";28,4480740819515;1,49885200966479;1,77887627427024;1,90453977935953;1,83455283208546;1,27694180778374;96,0216337174757;1,16186376592191;0;3,19393364945776e-10;7,16157350694132;27,3164850068688;1,13176858126502;3,97836626129658;6,03889464400709e-09;2,12277802237529e-08;1,13176858730391;3,97836628252436;0;99,9999999787722;0;2008-06-18;2010-10-05;2009-07-26;2009-07-29
"CZ0214041";"Niva KotelskÈho potoka";"91E0";23,3363796823415;2,53530198799963;1,58365946103378;1,7491691489207;1,70926407305479;2,1362019045805;84,9109022739402;0,69144398194756;0;2,62003143373563e-10;12,4897504133424;19,8151305463486;2,63167089348948;11,2771172277457;0,290656167366617;1,24550667808407;2,92232706085609;12,5226239058297;0;95,7890328788202;2,96546044309575;2011-06-30;2015-03-30;2012-06-25;2011-10-17
"CZ0214045";"Prameny KlÌËavy";"91E0";15,8086034730683;1,96025203295626;2,04660753579117;1,63220566733052;2,38745734962119;1,79456126341539;97,305548116054;0,769792592564882;0;1,77486990641666e-10;25,2306427939956;15,3826482589627;0,425955214105644;2,69445188394602;0;0;0,425955214105644;2,69445188394602;0;0;100;2013-09-07;2014-07-21;2014-06-18;2014-07-20
"CZ0310017";"Pl·niËsk˝ rybnÌk-Bobovec";"91E0";26,51275771996;1,95961878572126;1,4255750574605;1,87974382847097;1,50626782317934;1,54689057378573;91,8962477300973;1,04235707345145;0;2,97665103014566e-10;6,5105738748864;24,3642295144149;0,613477077232564;2,31389387596867;0,435457915589558;1,6424467050507;1,04893499282212;3,95634058101937;0;0;98,3575532949493;2013-10-01;2014-06-19;2014-02-13;2014-05-20
"CZ0314022";"HornÌ Malöe";"91E0";36,843264627246;2,96786801610038;2,30918395295655;1,06144191661135;2,84123401118665;2,4835258768836;51,3634724793013;0,494968745686952;0;4,1364818690308e-10;1,94851948817661;18,9239800872916;14,5713676524818;39,5496104916451;0,405715091533687;1,10119202420965;14,9770827440155;40,6508025158547;0;56,6448415902015;42,2539663855889;2009-05-01;2017-09-20;2012-09-30;2014-09-05
"CZ0314023";"T¯eboÚsko - st¯ed";"91E0";105,887408306032;3,25652727347812;2,5926147698542;1,17863996944661;3,05274508848896;2,50493623447279;46,6631818029073;0,62321902992126;0;1,18882338209697e-09;2,62899915062077;50,1215139503524;37,1108403949541;35,0474536950587;0;0;37,1108403949541;35,0474536950587;0;11,0956695102902;88,9043304897098;2011-09-08;2024-05-16;2017-07-29;2014-08-23
"CZ0314024";"äumava";"91E0";2774,90407190423;2,6362717699102;1,79528011675815;1,20671005831455;2,30989064616906;2,146748821558;73,9877426125021;1,05339386561751;0,00329325183546842;3,11545149374283e-08;1,61401804490061;2101,22252674379;475,899940585716;17,1501402662593;64,4826131396321;2,32377810074645;540,382553725348;19,4739183670057;0;43,7296930874382;53,9465288118153;2006-08-08;2024-10-31;2014-10-23;2015-05-05
"CZ0314123";"Boletice";"91E0";794,929200470843;3,15288969681956;2,19720133763136;1,01063673086873;2,71609574654735;2,52397128868474;43,6061443687853;0,364056601503953;0;8,92486118746145e-09;3,90652948917516;346,637974786947;310,069675527766;39,0059486233629;29,5416527179878;3,71626211497704;339,611328245754;42,7222107383399;0;61,2239934336675;35,0597444513555;2007-05-08;2022-09-24;2014-04-07;2012-06-23
"CZ0314641";"Zlat˝ potok v PoöumavÌ";"91E0";39,561560605414;2,08455400675365;2,02147635106954;1,85816842202376;2,09239214005766;1,65965226204042;91,7461632563087;1,00425693853341;0;4,44167149166907e-10;36,0076077114669;36,2962139797866;2,80553928393424;7,09157889881196;0;0;2,80553928393424;7,09157889881196;0;0;100;2013-08-28;2013-09-14;2013-09-07;2013-09-11
