ID_ND_NALEZ;IDX_ND_AKCE;DRUH;CESKE_JME;AUTOR;DATUM_OD;DATUM_DO;IDX_ND_LOK;LOKALITA;KOD_LOKALITY;SKUPINA;EVL;PROC_EVL;NEGATIVNI;IDX_ND_LOKALIZACE;MAX_PROC;POLE;DATUM;DEN;MESIC;ROK;kod_chu;nazev_chu;KOD_LOKAL;CILMON;STAV_IND;ID_IND;HOD_IND;TYP_IND;LIM_IND;JEDNOTKA;KLIC;UROVEN;pozn;...34;LIM_INDLIST;IND_GRP;NAZEV;pracoviste;oop
43770946;10141057;Lampetra planeri;mihule potoční;Jurajda P.;06.09.2017;06.09.2017;6372943;Zdobnice - most Bělá;NA;Ryby a mihule;CZ0520604: Zdobnice - Říčka;100;0;6372943;100;5864a;2017-09-06;6;9;2017;CZ0520604;Zdobnice - Říčka;CZ0520604;0;0;CELKOVE_HODNOCENI;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;Zdobnice - Říčka;RP Východní Čechy;AOPK ČR - RP Východní Čechy, Krajský úřad Královéhradeckého kraje
43770946;10141057;Lampetra planeri;mihule potoční;Jurajda P.;06.09.2017;06.09.2017;6372943;Zdobnice - most Bělá;NA;Ryby a mihule;CZ0520604: Zdobnice - Říčka;100;0;6372943;100;5864a;2017-09-06;6;9;2017;CZ0520604;Zdobnice - Říčka;CZ0520604;0;0;POP_VITALITA;0;min;3;kategorie;ano;lok;NA;NA;alespoň 3 kategorie;minmax;Zdobnice - Říčka;RP Východní Čechy;AOPK ČR - RP Východní Čechy, Krajský úřad Královéhradeckého kraje
43770947;10141057;Cottus gobio;vranka obecná;Jurajda P.;06.09.2017;06.09.2017;6372943;Zdobnice - most Bělá;NA;Ryby a mihule;CZ0520604: Zdobnice - Říčka;100;0;6372943;100;5864a;2017-09-06;6;9;2017;CZ0520604;Zdobnice - Říčka;CZ0520604;0;0;CELKOVE_HODNOCENI;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;Zdobnice - Říčka;RP Východní Čechy;AOPK ČR - RP Východní Čechy, Krajský úřad Královéhradeckého kraje
43770947;10141057;Cottus gobio;vranka obecná;Jurajda P.;06.09.2017;06.09.2017;6372943;Zdobnice - most Bělá;NA;Ryby a mihule;CZ0520604: Zdobnice - Říčka;100;0;6372943;100;5864a;2017-09-06;6;9;2017;CZ0520604;Zdobnice - Říčka;CZ0520604;0;0;POP_VITALITA;0;val;3;NA;ano;lok;NA;NA;3;val;Zdobnice - Říčka;RP Východní Čechy;AOPK ČR - RP Východní Čechy, Krajský úřad Královéhradeckého kraje
43774594;10142736;Cottus gobio;vranka obecná;Špaček Jan;15.10.2013;15.10.2013;6374821;Jizera - Spálov u Semil;NA;Ryby a mihule;CZ0514672: Údolí Jizery a Kamenice;100;0;6374821;100;5357d;2013-10-15;15;10;2013;CZ0514672;Údolí Jizery a Kamenice;CZ0514672;0;0;CELKOVE_HODNOCENI;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;Údolí Jizery a Kamenice;RP Liberecko;Krajský úřad Libereckého kraje
43774594;10142736;Cottus gobio;vranka obecná;Špaček Jan;15.10.2013;15.10.2013;6374821;Jizera - Spálov u Semil;NA;Ryby a mihule;CZ0514672: Údolí Jizery a Kamenice;100;0;6374821;100;5357d;2013-10-15;15;10;2013;CZ0514672;Údolí Jizery a Kamenice;CZ0514672;0;0;POP_VITALITA;0;val;3;NA;ano;lok;NA;NA;3;val;Údolí Jizery a Kamenice;RP Liberecko;Krajský úřad Libereckého kraje
43774595;10142737;Cottus gobio;vranka obecná;Špaček Jan;15.10.2013;15.10.2013;6374822;Kamenice - Spálov u Semil;NA;Ryby a mihule;CZ0514672: Údolí Jizery a Kamenice;100;0;6374822;100;5357d;2013-10-15;15;10;2013;CZ0514672;Údolí Jizery a Kamenice;CZ0514672;0;0;CELKOVE_HODNOCENI;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;Údolí Jizery a Kamenice;RP Liberecko;Krajský úřad Libereckého kraje
43774595;10142737;Cottus gobio;vranka obecná;Špaček Jan;15.10.2013;15.10.2013;6374822;Kamenice - Spálov u Semil;NA;Ryby a mihule;CZ0514672: Údolí Jizery a Kamenice;100;0;6374822;100;5357d;2013-10-15;15;10;2013;CZ0514672;Údolí Jizery a Kamenice;CZ0514672;0;0;POP_VITALITA;0;val;3;NA;ano;lok;NA;NA;3;val;Údolí Jizery a Kamenice;RP Liberecko;Krajský úřad Libereckého kraje
43776844;10143346;Lampetra planeri;mihule potoční;bednarik adam;29.05.2017;29.05.2017;6375530;Bělá - Výsplachy;NA;Ryby a mihule;CZ0524044: Krkonoše;100;0;6375530;100;5359d;2017-05-29;29;5;2017;CZ0524044;Krkonoše;CZ0524044;0;0;CELKOVE_HODNOCENI;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;Krkonoše;RP Liberecko;AOPK ČR - RP Liberecko, Správa KRNAP, Krajský úřad Libereckého kraje
43776844;10143346;Lampetra planeri;mihule potoční;bednarik adam;29.05.2017;29.05.2017;6375530;Bělá - Výsplachy;NA;Ryby a mihule;CZ0524044: Krkonoše;100;0;6375530;100;5359d;2017-05-29;29;5;2017;CZ0524044;Krkonoše;CZ0524044;0;0;POP_VITALITA;0;min;3;kategorie;ano;lok;NA;NA;alespoň 3 kategorie;minmax;Krkonoše;RP Liberecko;AOPK ČR - RP Liberecko, Správa KRNAP, Krajský úřad Libereckého kraje
43776845;10143347;Cottus gobio;vranka obecná;Bednařík Adam;31.10.2017;31.10.2017;6375531;Úpa - Pec pod Sněžkou;NA;Ryby a mihule;CZ0524044: Krkonoše;100;0;6375531;100;5360b;2017-10-31;31;10;2017;CZ0524044;Krkonoše;CZ0524044;0;0;CELKOVE_HODNOCENI;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;Krkonoše;RP Liberecko;AOPK ČR - RP Liberecko, Správa KRNAP, Krajský úřad Libereckého kraje
43776845;10143347;Cottus gobio;vranka obecná;Bednařík Adam;31.10.2017;31.10.2017;6375531;Úpa - Pec pod Sněžkou;NA;Ryby a mihule;CZ0524044: Krkonoše;100;0;6375531;100;5360b;2017-10-31;31;10;2017;CZ0524044;Krkonoše;CZ0524044;0;0;POP_VITALITA;0;val;3;NA;ano;lok;NA;NA;3;val;Krkonoše;RP Liberecko;AOPK ČR - RP Liberecko, Správa KRNAP, Krajský úřad Libereckého kraje
43776846;10143348;Cottus gobio;vranka obecná;Adam Bednařík, Kubín, Kočvara;11.11.2017;11.11.2017;6375532;Malá Úpa - Dolní Malá Úpa;NA;Ryby a mihule;CZ0524044: Krkonoše;100;0;6375532;100;5260d;2017-11-11;11;11;2017;CZ0524044;Krkonoše;CZ0524044;0;0;CELKOVE_HODNOCENI;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;Krkonoše;RP Liberecko;AOPK ČR - RP Liberecko, Správa KRNAP, Krajský úřad Libereckého kraje
43776846;10143348;Cottus gobio;vranka obecná;Adam Bednařík, Kubín, Kočvara;11.11.2017;11.11.2017;6375532;Malá Úpa - Dolní Malá Úpa;NA;Ryby a mihule;CZ0524044: Krkonoše;100;0;6375532;100;5260d;2017-11-11;11;11;2017;CZ0524044;Krkonoše;CZ0524044;0;0;POP_VITALITA;0;val;3;NA;ano;lok;NA;NA;3;val;Krkonoše;RP Liberecko;AOPK ČR - RP Liberecko, Správa KRNAP, Krajský úřad Libereckého kraje
43812020;9812743;Cottus gobio;vranka obecná;Malkus Michal;13.10.2014;13.10.2014;6379078;Klabava II - most Strašice - Dobrív;NA;Ryby a mihule;CZ0323812: Klabava;100;0;6379078;100;6248c;2014-10-13;13;10;2014;CZ0323812;Klabava;CZ0323812;1;0;CELKOVE_HODNOCENI;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;Klabava;RP SCHKO Český les;Krajský úřad Plzeňského kraje
43812020;9812743;Cottus gobio;vranka obecná;Malkus Michal;13.10.2014;13.10.2014;6379078;Klabava II - most Strašice - Dobrív;NA;Ryby a mihule;CZ0323812: Klabava;100;0;6379078;100;6248c;2014-10-13;13;10;2014;CZ0323812;Klabava;CZ0323812;1;0;POP_VITALITA;0;val;3;NA;ano;lok;NA;NA;3;val;Klabava;RP SCHKO Český les;Krajský úřad Plzeňského kraje
43814701;10087931;Rhodeus amarus;hořavka duhová;Halačka Karel#Vetešník Lukáš;07.08.2017;14.08.2017;6330043;Morava Trní;NA;Ryby a mihule;CZ0714085: Morava - Chropyňský luh;100;0;6330043;100;6569d;2017-08-07;7;8;2017;CZ0714085;Morava - Chropyňský luh;CZ0714085;0;0;CELKOVE_HODNOCENI;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;Morava - Chropyňský luh;RP Olomoucko;AOPK ČR - RP Olomoucko, AOPK ČR - RP SCHKO Bílé Karpaty, Krajský úřad Olomouckého kraje, Krajský úřad Zlínského kraje
43814701;10087931;Rhodeus amarus;hořavka duhová;Halačka Karel#Vetešník Lukáš;07.08.2017;14.08.2017;6330043;Morava Trní;NA;Ryby a mihule;CZ0714085: Morava - Chropyňský luh;100;0;6330043;100;6569d;2017-08-07;7;8;2017;CZ0714085;Morava - Chropyňský luh;CZ0714085;0;0;POP_VITALITA;0;min;2;kategorie;ano;lok;NA;NA;alespoň 2 kategorie;minmax;Morava - Chropyňský luh;RP Olomoucko;AOPK ČR - RP Olomoucko, AOPK ČR - RP SCHKO Bílé Karpaty, Krajský úřad Olomouckého kraje, Krajský úřad Zlínského kraje
43815048;10148730;Cottus gobio;vranka obecná;Feřtová Jitka;12.10.2017;12.10.2017;6380562;Smědá - Poustka;NA;Ryby a mihule;CZ0513256: Smědá;100;0;6380562;100;5056a;2017-10-12;12;10;2017;CZ0513256;Smědá;CZ0513256;0;0;CELKOVE_HODNOCENI;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;Smědá;RP Liberecko;Krajský úřad Libereckého kraje
43815048;10148730;Cottus gobio;vranka obecná;Feřtová Jitka;12.10.2017;12.10.2017;6380562;Smědá - Poustka;NA;Ryby a mihule;CZ0513256: Smědá;100;0;6380562;100;5056a;2017-10-12;12;10;2017;CZ0513256;Smědá;CZ0513256;0;0;POP_VITALITA;0;val;3;NA;ano;lok;NA;NA;3;val;Smědá;RP Liberecko;Krajský úřad Libereckého kraje
43815260;10148530;Lampetra planeri;mihule potoční;Říš Václav;10.10.2017;10.10.2017;6380166;Klabava II - Strašice_pod mostem;NA;Ryby a mihule;CZ0323812: Klabava;100;0;6380166;100;6248c;2017-10-10;10;10;2017;CZ0323812;Klabava;CZ0323812;1;0;CELKOVE_HODNOCENI;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;Klabava;RP SCHKO Český les;Krajský úřad Plzeňského kraje
43815260;10148530;Lampetra planeri;mihule potoční;Říš Václav;10.10.2017;10.10.2017;6380166;Klabava II - Strašice_pod mostem;NA;Ryby a mihule;CZ0323812: Klabava;100;0;6380166;100;6248c;2017-10-10;10;10;2017;CZ0323812;Klabava;CZ0323812;1;0;POP_VITALITA;0;min;3;kategorie;ano;lok;NA;NA;alespoň 3 kategorie;minmax;Klabava;RP SCHKO Český les;Krajský úřad Plzeňského kraje
43815262;10148532;Cottus gobio;vranka obecná;Lankaš Karel#Moravec Pavel;23.08.2016;23.08.2016;6380193;Úpořský potok I - Krkavčiny;NA;Ryby a mihule;CZ0214011: Týřov - Oupořský potok;100;0;6380193;100;6048b;2016-08-23;23;8;2016;CZ0214011;Týřov - Oupořský potok;CZ0214011;1;0;CELKOVE_HODNOCENI;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;Týřov - Oupořský potok;RP Střední Čechy;AOPK ČR - RP Střední Čechy
43815262;10148532;Cottus gobio;vranka obecná;Lankaš Karel#Moravec Pavel;23.08.2016;23.08.2016;6380193;Úpořský potok I - Krkavčiny;NA;Ryby a mihule;CZ0214011: Týřov - Oupořský potok;100;0;6380193;100;6048b;2016-08-23;23;8;2016;CZ0214011;Týřov - Oupořský potok;CZ0214011;1;0;POP_VITALITA;0;val;3;NA;ano;lok;NA;NA;3;val;Týřov - Oupořský potok;RP Střední Čechy;AOPK ČR - RP Střední Čechy
43815263;10148533;Cottus gobio;vranka obecná;Lankaš Karel#Moravec Pavel;23.08.2016;23.08.2016;6380194;Úpořský potok II - Ševcová;NA;Ryby a mihule;CZ0214011: Týřov - Oupořský potok;100;0;6380194;100;6048b;2016-08-23;23;8;2016;CZ0214011;Týřov - Oupořský potok;CZ0214011;1;0;CELKOVE_HODNOCENI;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;Týřov - Oupořský potok;RP Střední Čechy;AOPK ČR - RP Střední Čechy
43815263;10148533;Cottus gobio;vranka obecná;Lankaš Karel#Moravec Pavel;23.08.2016;23.08.2016;6380194;Úpořský potok II - Ševcová;NA;Ryby a mihule;CZ0214011: Týřov - Oupořský potok;100;0;6380194;100;6048b;2016-08-23;23;8;2016;CZ0214011;Týřov - Oupořský potok;CZ0214011;1;0;POP_VITALITA;0;val;3;NA;ano;lok;NA;NA;3;val;Týřov - Oupořský potok;RP Střední Čechy;AOPK ČR - RP Střední Čechy
43815264;10148534;Cottus gobio;vranka obecná;Lankaš Karel#Moravec Pavel;23.08.2016;23.08.2016;6380195;Úpořský potok III - Oupořská hájovna;NA;Ryby a mihule;CZ0214011: Týřov - Oupořský potok;100;0;6380195;100;6049a;2016-08-23;23;8;2016;CZ0214011;Týřov - Oupořský potok;CZ0214011;1;0;CELKOVE_HODNOCENI;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;Týřov - Oupořský potok;RP Střední Čechy;AOPK ČR - RP Střední Čechy
43815264;10148534;Cottus gobio;vranka obecná;Lankaš Karel#Moravec Pavel;23.08.2016;23.08.2016;6380195;Úpořský potok III - Oupořská hájovna;NA;Ryby a mihule;CZ0214011: Týřov - Oupořský potok;100;0;6380195;100;6049a;2016-08-23;23;8;2016;CZ0214011;Týřov - Oupořský potok;CZ0214011;1;0;POP_VITALITA;0;val;3;NA;ano;lok;NA;NA;3;val;Týřov - Oupořský potok;RP Střední Čechy;AOPK ČR - RP Střední Čechy
43815265;10148535;Cottus gobio;vranka obecná;Bodnár Tomáš#Muška Milan#Neudert Jiří;26.10.2017;26.10.2017;6380161;Malše I - Dolní Dvořiště;NA;Ryby a mihule;CZ0314022: Horní Malše;100;0;6380161;100;7352d;2017-10-26;26;10;2017;CZ0314022;Horní Malše;CZ0314022;1;0;CELKOVE_HODNOCENI;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;Horní Malše;RP Jižní Čechy;Krajský úřad Jihočeského kraje
43815265;10148535;Cottus gobio;vranka obecná;Bodnár Tomáš#Muška Milan#Neudert Jiří;26.10.2017;26.10.2017;6380161;Malše I - Dolní Dvořiště;NA;Ryby a mihule;CZ0314022: Horní Malše;100;0;6380161;100;7352d;2017-10-26;26;10;2017;CZ0314022;Horní Malše;CZ0314022;1;0;POP_VITALITA;0;val;3;NA;ano;lok;NA;NA;3;val;Horní Malše;RP Jižní Čechy;Krajský úřad Jihočeského kraje
43815269;10148539;Lampetra planeri;mihule potoční;Bodnár Tomáš#Muška Milan;08.04.2016;08.04.2016;6380196;Bedřichovský potok III. - Chlupatá Ves;NA;Ryby a mihule;CZ0313092: Bedřichovský potok;100;0;6380196;100;7254a;2016-04-08;8;4;2016;CZ0313092;Bedřichovský potok;CZ0313092;1;0;CELKOVE_HODNOCENI;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;Bedřichovský potok;RP Jižní Čechy;Krajský úřad Jihočeského kraje
43815269;10148539;Lampetra planeri;mihule potoční;Bodnár Tomáš#Muška Milan;08.04.2016;08.04.2016;6380196;Bedřichovský potok III. - Chlupatá Ves;NA;Ryby a mihule;CZ0313092: Bedřichovský potok;100;0;6380196;100;7254a;2016-04-08;8;4;2016;CZ0313092;Bedřichovský potok;CZ0313092;1;0;POP_VITALITA;0;min;3;kategorie;ano;lok;NA;NA;alespoň 3 kategorie;minmax;Bedřichovský potok;RP Jižní Čechy;Krajský úřad Jihočeského kraje
43815271;10148543;Cottus gobio;vranka obecná;Feřtová Jitka;12.10.2017;12.10.2017;6380164;Smědá III - most Minkovice-Pousťka;NA;Ryby a mihule;CZ0513256: Smědá;100;0;6380164;100;5056a;2017-10-12;12;10;2017;CZ0513256;Smědá;CZ0513256;1;0;CELKOVE_HODNOCENI;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;Smědá;RP Liberecko;Krajský úřad Libereckého kraje
43815271;10148543;Cottus gobio;vranka obecná;Feřtová Jitka;12.10.2017;12.10.2017;6380164;Smědá III - most Minkovice-Pousťka;NA;Ryby a mihule;CZ0513256: Smědá;100;0;6380164;100;5056a;2017-10-12;12;10;2017;CZ0513256;Smědá;CZ0513256;1;0;POP_VITALITA;0;val;3;NA;ano;lok;NA;NA;3;val;Smědá;RP Liberecko;Krajský úřad Libereckého kraje
43815272;10148544;Cottus gobio;vranka obecná;Feřtová Jitka;19.10.2017;19.10.2017;6380162;Smědá I - most Černousy-Boleslav;NA;Ryby a mihule;CZ0513256: Smědá;100;0;6380162;100;4956c;2017-10-19;19;10;2017;CZ0513256;Smědá;CZ0513256;1;0;CELKOVE_HODNOCENI;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;Smědá;RP Liberecko;Krajský úřad Libereckého kraje
43815272;10148544;Cottus gobio;vranka obecná;Feřtová Jitka;19.10.2017;19.10.2017;6380162;Smědá I - most Černousy-Boleslav;NA;Ryby a mihule;CZ0513256: Smědá;100;0;6380162;100;4956c;2017-10-19;19;10;2017;CZ0513256;Smědá;CZ0513256;1;0;POP_VITALITA;0;val;3;NA;ano;lok;NA;NA;3;val;Smědá;RP Liberecko;Krajský úřad Libereckého kraje
43815273;10148545;Cottus gobio;vranka obecná;Feřtová Jitka;19.10.2017;19.10.2017;6380163;Smědá - II_PR Meandry Smědé;NA;Ryby a mihule;CZ0513256: Smědá;100;0;6380163;100;5056a;2017-10-19;19;10;2017;CZ0513256;Smědá;CZ0513256;1;0;CELKOVE_HODNOCENI;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;Smědá;RP Liberecko;Krajský úřad Libereckého kraje
43815273;10148545;Cottus gobio;vranka obecná;Feřtová Jitka;19.10.2017;19.10.2017;6380163;Smědá - II_PR Meandry Smědé;NA;Ryby a mihule;CZ0513256: Smědá;100;0;6380163;100;5056a;2017-10-19;19;10;2017;CZ0513256;Smědá;CZ0513256;1;0;POP_VITALITA;0;val;3;NA;ano;lok;NA;NA;3;val;Smědá;RP Liberecko;Krajský úřad Libereckého kraje
43815280;10148553;Cottus gobio;vranka obecná;Matrková Jana#Stýskala Jan#Komárek Josef;16.09.2016;16.09.2016;6380190;Jankovský potok - u Zajíčkova mlýna, ř.km 11,0;NA;Ryby a mihule;CZ0613321: Jankovský potok;100;0;6380190;100;6558a;2016-09-16;16;9;2016;CZ0613321;Jankovský potok;CZ0613321;1;0;CELKOVE_HODNOCENI;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;Jankovský potok;RP Vysočina;AOPK ČR - RP Vysočina, Krajský úřad Kraje Vysočina
43815280;10148553;Cottus gobio;vranka obecná;Matrková Jana#Stýskala Jan#Komárek Josef;16.09.2016;16.09.2016;6380190;Jankovský potok - u Zajíčkova mlýna, ř.km 11,0;NA;Ryby a mihule;CZ0613321: Jankovský potok;100;0;6380190;100;6558a;2016-09-16;16;9;2016;CZ0613321;Jankovský potok;CZ0613321;1;0;POP_VITALITA;0;val;3;NA;ano;lok;NA;NA;3;val;Jankovský potok;RP Vysočina;AOPK ČR - RP Vysočina, Krajský úřad Kraje Vysočina
43815281;10148553;Lampetra planeri;mihule potoční;Matrková Jana#Stýskala Jan#Komárek Josef;16.09.2016;16.09.2016;6380190;Jankovský potok - u Zajíčkova mlýna, ř.km 11,0;NA;Ryby a mihule;CZ0613321: Jankovský potok;100;0;6380190;100;6558a;2016-09-16;16;9;2016;CZ0613321;Jankovský potok;CZ0613321;1;0;CELKOVE_HODNOCENI;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;Jankovský potok;RP Vysočina;AOPK ČR - RP Vysočina, Krajský úřad Kraje Vysočina
43815281;10148553;Lampetra planeri;mihule potoční;Matrková Jana#Stýskala Jan#Komárek Josef;16.09.2016;16.09.2016;6380190;Jankovský potok - u Zajíčkova mlýna, ř.km 11,0;NA;Ryby a mihule;CZ0613321: Jankovský potok;100;0;6380190;100;6558a;2016-09-16;16;9;2016;CZ0613321;Jankovský potok;CZ0613321;1;0;POP_VITALITA;0;min;3;kategorie;ano;lok;NA;NA;alespoň 3 kategorie;minmax;Jankovský potok;RP Vysočina;AOPK ČR - RP Vysočina, Krajský úřad Kraje Vysočina
43815282;10148554;Cottus gobio;vranka obecná;Čejka Jakub;16.11.2016;16.11.2016;6380167;Jizera a Kamenice I - Benešov u Semil;NA;Ryby a mihule;CZ0514672: Údolí Jizery a Kamenice;100;0;6380167;100;5458a;2016-11-16;16;11;2016;CZ0514672;Údolí Jizery a Kamenice;CZ0514672;1;0;CELKOVE_HODNOCENI;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;Údolí Jizery a Kamenice;RP Liberecko;Krajský úřad Libereckého kraje
43815282;10148554;Cottus gobio;vranka obecná;Čejka Jakub;16.11.2016;16.11.2016;6380167;Jizera a Kamenice I - Benešov u Semil;NA;Ryby a mihule;CZ0514672: Údolí Jizery a Kamenice;100;0;6380167;100;5458a;2016-11-16;16;11;2016;CZ0514672;Údolí Jizery a Kamenice;CZ0514672;1;0;POP_VITALITA;0;val;3;NA;ano;lok;NA;NA;3;val;Údolí Jizery a Kamenice;RP Liberecko;Krajský úřad Libereckého kraje
43815283;10148555;Cottus gobio;vranka obecná;Matrková Jana#Stýskala Jan#Komárek Josef;16.09.2016;16.09.2016;6380191;Jankovský potok - pod Vlčkovým mlýnem, ř.km 14,2;NA;Ryby a mihule;CZ0613321: Jankovský potok;100;0;6380191;100;6558a;2016-09-16;16;9;2016;CZ0613321;Jankovský potok;CZ0613321;1;0;CELKOVE_HODNOCENI;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;Jankovský potok;RP Vysočina;AOPK ČR - RP Vysočina, Krajský úřad Kraje Vysočina
43815283;10148555;Cottus gobio;vranka obecná;Matrková Jana#Stýskala Jan#Komárek Josef;16.09.2016;16.09.2016;6380191;Jankovský potok - pod Vlčkovým mlýnem, ř.km 14,2;NA;Ryby a mihule;CZ0613321: Jankovský potok;100;0;6380191;100;6558a;2016-09-16;16;9;2016;CZ0613321;Jankovský potok;CZ0613321;1;0;POP_VITALITA;0;val;3;NA;ano;lok;NA;NA;3;val;Jankovský potok;RP Vysočina;AOPK ČR - RP Vysočina, Krajský úřad Kraje Vysočina
43815284;10148555;Lampetra planeri;mihule potoční;Matrková Jana#Stýskala Jan#Komárek Josef;16.09.2016;16.09.2016;6380191;Jankovský potok - pod Vlčkovým mlýnem, ř.km 14,2;NA;Ryby a mihule;CZ0613321: Jankovský potok;100;0;6380191;100;6558a;2016-09-16;16;9;2016;CZ0613321;Jankovský potok;CZ0613321;1;0;CELKOVE_HODNOCENI;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;Jankovský potok;RP Vysočina;AOPK ČR - RP Vysočina, Krajský úřad Kraje Vysočina
43815284;10148555;Lampetra planeri;mihule potoční;Matrková Jana#Stýskala Jan#Komárek Josef;16.09.2016;16.09.2016;6380191;Jankovský potok - pod Vlčkovým mlýnem, ř.km 14,2;NA;Ryby a mihule;CZ0613321: Jankovský potok;100;0;6380191;100;6558a;2016-09-16;16;9;2016;CZ0613321;Jankovský potok;CZ0613321;1;0;POP_VITALITA;0;min;3;kategorie;ano;lok;NA;NA;alespoň 3 kategorie;minmax;Jankovský potok;RP Vysočina;AOPK ČR - RP Vysočina, Krajský úřad Kraje Vysočina
43815285;10148556;Cottus gobio;vranka obecná;Čejka Jakub;16.11.2016;16.11.2016;6380168;Jizera a Kamenice II - Loukov;NA;Ryby a mihule;CZ0514672: Údolí Jizery a Kamenice;100;0;6380168;100;5358c;2016-11-16;16;11;2016;CZ0514672;Údolí Jizery a Kamenice;CZ0514672;1;0;CELKOVE_HODNOCENI;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;Údolí Jizery a Kamenice;RP Liberecko;Krajský úřad Libereckého kraje
43815285;10148556;Cottus gobio;vranka obecná;Čejka Jakub;16.11.2016;16.11.2016;6380168;Jizera a Kamenice II - Loukov;NA;Ryby a mihule;CZ0514672: Údolí Jizery a Kamenice;100;0;6380168;100;5358c;2016-11-16;16;11;2016;CZ0514672;Údolí Jizery a Kamenice;CZ0514672;1;0;POP_VITALITA;0;val;3;NA;ano;lok;NA;NA;3;val;Údolí Jizery a Kamenice;RP Liberecko;Krajský úřad Libereckého kraje
43815286;10148560;Cottus gobio;vranka obecná;Kafka Petr#Muška Milan#Hejzlarová Kateřina;11.10.2016;11.10.2016;6380179;Dřevíč III - Stárkov;NA;Ryby a mihule;CZ0523280: Metuje a Dřevíč;100;0;6380179;100;5462d;2016-10-11;11;10;2016;CZ0523280;Metuje a Dřevíč;CZ0523280;1;0;CELKOVE_HODNOCENI;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;Metuje a Dřevíč;RP Východní Čechy;AOPK ČR - RP Východní Čechy
43815286;10148560;Cottus gobio;vranka obecná;Kafka Petr#Muška Milan#Hejzlarová Kateřina;11.10.2016;11.10.2016;6380179;Dřevíč III - Stárkov;NA;Ryby a mihule;CZ0523280: Metuje a Dřevíč;100;0;6380179;100;5462d;2016-10-11;11;10;2016;CZ0523280;Metuje a Dřevíč;CZ0523280;1;0;POP_VITALITA;0;val;3;NA;ano;lok;NA;NA;3;val;Metuje a Dřevíč;RP Východní Čechy;AOPK ČR - RP Východní Čechy
43815287;10148560;Lampetra planeri;mihule potoční;Kafka Petr#Muška Milan#Hejzlarová Kateřina;11.10.2016;11.10.2016;6380179;Dřevíč III - Stárkov;NA;Ryby a mihule;CZ0523280: Metuje a Dřevíč;100;0;6380179;100;5462d;2016-10-11;11;10;2016;CZ0523280;Metuje a Dřevíč;CZ0523280;1;0;CELKOVE_HODNOCENI;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;Metuje a Dřevíč;RP Východní Čechy;AOPK ČR - RP Východní Čechy
43815287;10148560;Lampetra planeri;mihule potoční;Kafka Petr#Muška Milan#Hejzlarová Kateřina;11.10.2016;11.10.2016;6380179;Dřevíč III - Stárkov;NA;Ryby a mihule;CZ0523280: Metuje a Dřevíč;100;0;6380179;100;5462d;2016-10-11;11;10;2016;CZ0523280;Metuje a Dřevíč;CZ0523280;1;0;POP_VITALITA;0;min;3;kategorie;ano;lok;NA;NA;alespoň 3 kategorie;minmax;Metuje a Dřevíč;RP Východní Čechy;AOPK ČR - RP Východní Čechy
43815288;10148561;Lampetra planeri;mihule potoční;Kafka Petr#Muška Milan#Hejzlarová Kateřina;11.10.2016;11.10.2016;6380180;Dřevíč II - mlýn Dřevíček;NA;Ryby a mihule;CZ0523280: Metuje a Dřevíč;100;0;6380180;100;5463c;2016-10-11;11;10;2016;CZ0523280;Metuje a Dřevíč;CZ0523280;1;0;CELKOVE_HODNOCENI;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;Metuje a Dřevíč;RP Východní Čechy;AOPK ČR - RP Východní Čechy
