"kod_chu","DRUH","KOD_LOKAL","POLE","ROK","ID_IND","SKUPINA","NAZEV_LOK","ID_ND_AKCE","DATUM","HOD_IND","TYP_IND","LIM_IND","JEDNOTKA","LIM_INDLIST","STAV_IND","KLIC","IND_GRP","UROVEN","CILMON","IND_SUM","IND_SUMKLIC","IND_SUMOST","IND_LEN","IND_LENKLIC","IND_LENOST","CELKOVE","NAZEV","HODNOCENE_OBDOBI_OD","HODNOCENE_OBDOBI_DO","pracoviste","oop"
"CZ0313140","Cottus gobio","ZAV_001_Závišínskı potok","6449c","2022","POP_VITALITA","Ryby a mihule","Závišínskı potok - Záhrobí_Kurkùv Mlın","13125869","2022-11-12","0","val","3",NA,"3",0,"ano","val","lok","1","0","0","0",8,2,6,0,"Závišínskı potok",2020-10-25,2022-11-12,"RP Jiní Èechy","AOPK ÈR - RP Støední Èechy, Krajskı úøad Jihoèeského kraje, Krajskı úøad Støedoèeského kraje"
"CZ0214039","Cottus gobio","SRP_001_Stroupínskı potok","6149b","2022","CELKOVE_HODNOCENI","Ryby a mihule","Stroupínskı potok - Høedle","13125870","2022-11-24","špatnı",NA,NA,NA,NA,0,NA,NA,NA,"1","0","0","0",8,2,6,0,"Stroupínskı potok",2022-11-24,2022-11-24,"RP Støední Èechy","AOPK ÈR - RP Støední Èechy, Krajskı úøad Støedoèeského kraje"
"CZ0214039","Cottus gobio","SRP_001_Stroupínskı potok","6149b","2022","POP_VITALITA","Ryby a mihule","Stroupínskı potok - Høedle","13125870","2022-11-24","0","val","3",NA,"3",0,"ano","val","lok","1","0","0","0",8,2,6,0,"Stroupínskı potok",2022-11-24,2022-11-24,"RP Støední Èechy","AOPK ÈR - RP Støední Èechy, Krajskı úøad Støedoèeského kraje"
"CZ0420083","Cottus gobio","CHKO Luické hory","5152b","2022","CELKOVE_HODNOCENI","Ryby a mihule","Doubickı potok - Doubice","13125883","2022-08-18","špatnı",NA,NA,NA,NA,0,NA,NA,NA,"1","0","0","0",8,2,6,0,"Spravedlnost-Chøibská",2022-08-18,2022-08-18,"RP Liberecko","AOPK ÈR - RP Liberecko"
"CZ0420083","Cottus gobio","CHKO Luické hory","5152b","2022","POP_VITALITA","Ryby a mihule","Doubickı potok - Doubice","13125883","2022-08-18","0","val","3",NA,"3",0,"ano","val","lok","1","0","0","0",8,2,6,0,"Spravedlnost-Chøibská",2022-08-18,2022-08-18,"RP Liberecko","AOPK ÈR - RP Liberecko"
"CZ0424031","Cottus gobio","CHKO Luické hory","5152b","2022","CELKOVE_HODNOCENI","Ryby a mihule","Chøibská Kamenice - Dolní Chøibská","13125884","2022-08-18","špatnı",NA,NA,NA,NA,0,NA,NA,NA,"1","0","0","0",8,2,6,0,"Èeské Švıcarsko",2022-08-18,2022-08-18,"RP SCHKO Èeské støedohoøí","Správa NP Èeské Švıcarsko, AOPK ÈR - RP Liberecko"
"CZ0424031","Cottus gobio","CHKO Luické hory","5152b","2022","POP_VITALITA","Ryby a mihule","Chøibská Kamenice - Dolní Chøibská","13125884","2022-08-18","0","val","3",NA,"3",0,"ano","val","lok","1","0","0","0",8,2,6,0,"Èeské Švıcarsko",2022-08-18,2022-08-18,"RP SCHKO Èeské støedohoøí","Správa NP Èeské Švıcarsko, AOPK ÈR - RP Liberecko"
"CZ0513509","Cottus gobio","CHKO Luické hory","5154c","2022","CELKOVE_HODNOCENI","Ryby a mihule","Svitavka - Juliovka","13125891","2022-08-17","špatnı",NA,NA,NA,NA,0,NA,NA,NA,"1","0","0","0",8,2,6,0,"Svitavka",2022-08-17,2022-08-17,"RP Liberecko","AOPK ÈR - RP Liberecko, Krajskı úøad Libereckého kraje"
"CZ0513509","Cottus gobio","CHKO Luické hory","5154c","2022","POP_VITALITA","Ryby a mihule","Svitavka - Juliovka","13125891","2022-08-17","0","val","3",NA,"3",0,"ano","val","lok","1","0","0","0",8,2,6,0,"Svitavka",2022-08-17,2022-08-17,"RP Liberecko","AOPK ÈR - RP Liberecko, Krajskı úøad Libereckého kraje"
"CZ0423507","Cottus gobio","CHKO Luické hory","5152d","2022","CELKOVE_HODNOCENI","Ryby a mihule","Kamenice - Dolní Prysk Fredevald","13125901","2022-08-17","špatnı",NA,NA,NA,NA,0,NA,NA,NA,"1","0","0","0",8,2,6,0,"Horní Kamenice",2022-08-17,2022-08-17,"RP SCHKO Èeské støedohoøí","AOPK ÈR - RP Liberecko, AOPK ÈR - RP SCHKO Èeské støedohoøí, Správa NP Èeské Švıcarsko"
"CZ0423507","Cottus gobio","CHKO Luické hory","5152d","2022","POP_VITALITA","Ryby a mihule","Kamenice - Dolní Prysk Fredevald","13125901","2022-08-17","0","val","3",NA,"3",0,"ano","val","lok","1","0","0","0",8,2,6,0,"Horní Kamenice",2022-08-17,2022-08-17,"RP SCHKO Èeské støedohoøí","AOPK ÈR - RP Liberecko, AOPK ÈR - RP SCHKO Èeské støedohoøí, Správa NP Èeské Švıcarsko"
"CZ0533303","Cottus gobio","CHKO elezné hory","6260b","2022","CELKOVE_HODNOCENI","Ryby a mihule","Chrudimka - Trhová kamenice_pod","13125906","2022-08-17","špatnı",NA,NA,NA,NA,0,NA,NA,NA,"1","3","3","0",8,2,6,0,"Chrudimka",2022-08-17,2022-08-17,"RP Vysoèina","AOPK ÈR - RP Vysoèina, Krajskı úøad Pardubického kraje"
"CZ0533303","Cottus gobio","CHKO elezné hory","6260b","2022","POP_VITALITA","Ryby a mihule","Chrudimka - Trhová kamenice_pod","13125906","2022-08-17","3","val","3",NA,"3",1,"ano","val","lok","1","3","3","0",8,2,6,0,"Chrudimka",2022-08-17,2022-08-17,"RP Vysoèina","AOPK ÈR - RP Vysoèina, Krajskı úøad Pardubického kraje"
"CZ0212006","Cottus gobio","CHKO Èeskı Ráj","5556a","2022","CELKOVE_HODNOCENI","Ryby a mihule","Knìmostka - Drhleny_nad_Drhl. r.","13125911","2022-06-22","špatnı",NA,NA,NA,NA,0,NA,NA,NA,"1","0","0","0",8,2,6,0,"Drhleny",2022-06-22,2022-06-22,"RP Liberecko","AOPK ÈR - RP Liberecko"
"CZ0212006","Cottus gobio","CHKO Èeskı Ráj","5556a","2022","POP_VITALITA","Ryby a mihule","Knìmostka - Drhleny_nad_Drhl. r.","13125911","2022-06-22","0","val","3",NA,"3",0,"ano","val","lok","1","0","0","0",8,2,6,0,"Drhleny",2022-06-22,2022-06-22,"RP Liberecko","AOPK ÈR - RP Liberecko"
"CZ0410413","Cottus gobio","CHKO Slavkovskı les","5842b","2021","CELKOVE_HODNOCENI","Ryby a mihule","Ohøe - Doubí_U Svatošskıch skal","13125913","2021-05-18","špatnı",NA,NA,NA,NA,0,NA,NA,NA,"1","2","2","0",8,2,6,0,"Kaòon Ohøe",2021-05-18,2021-05-18,"RP SCHKO Slavkovskı les","AOPK ÈR - RP SCHKO Slavkovskı les, Krajskı úøad Karlovarského kraje"
"CZ0410413","Cottus gobio","CHKO Slavkovskı les","5842b","2021","POP_VITALITA","Ryby a mihule","Ohøe - Doubí_U Svatošskıch skal","13125913","2021-05-18","3","val","3",NA,"3",1,"ano","val","lok","1","2","2","0",8,2,6,0,"Kaòon Ohøe",2021-05-18,2021-05-18,"RP SCHKO Slavkovskı les","AOPK ÈR - RP SCHKO Slavkovskı les, Krajskı úøad Karlovarského kraje"
"CZ0410413","Cottus gobio","CHKO Slavkovskı les","5742d","2021","CELKOVE_HODNOCENI","Ryby a mihule","Ohøe - Doubí","13125914","2021-05-18","špatnı",NA,NA,NA,NA,0,NA,NA,NA,"1","2","2","0",8,2,6,0,"Kaòon Ohøe",2021-05-18,2021-05-18,"RP SCHKO Slavkovskı les","AOPK ÈR - RP SCHKO Slavkovskı les, Krajskı úøad Karlovarského kraje"
"CZ0410413","Cottus gobio","CHKO Slavkovskı les","5742d","2021","POP_VITALITA","Ryby a mihule","Ohøe - Doubí","13125914","2021-05-18","3","val","3",NA,"3",1,"ano","val","lok","1","2","2","0",8,2,6,0,"Kaòon Ohøe",2021-05-18,2021-05-18,"RP SCHKO Slavkovskı les","AOPK ÈR - RP SCHKO Slavkovskı les, Krajskı úøad Karlovarského kraje"
"CZ0624099","Cottus gobio","CHKO Pálava","7166c","2022","CELKOVE_HODNOCENI","Ryby a mihule","tùò v NPR Køivé jezero, Køivé jezero - Nové Mlıny II, rameno Dyje - Nové Mlıny","13125917, 13125919, 13125920","2022-09-20","špatnı",NA,NA,NA,NA,0,NA,NA,NA,"1","0","0","0",8,2,6,0,"Niva Dyje",2022-09-19,2022-09-20,"RP Jiní Morava","AOPK ÈR - RP Jiní Morava, Krajskı úøad Jihomoravského kraje"
"CZ0624099","Cottus gobio","CHKO Pálava","7166c","2022","POP_VITALITA","Ryby a mihule","tùò v NPR Køivé jezero, Køivé jezero - Nové Mlıny II, rameno Dyje - Nové Mlıny","13125917, 13125919, 13125920","2022-09-20","0","val","3",NA,"3",0,"ano","val","lok","1","0","0","0",8,2,6,0,"Niva Dyje",2022-09-19,2022-09-20,"RP Jiní Morava","AOPK ÈR - RP Jiní Morava, Krajskı úøad Jihomoravského kraje"
"CZ0624099","Cottus gobio","CHKO Pálava","7166a","2022","CELKOVE_HODNOCENI","Ryby a mihule","Køivé Jezero - Nové Mlıny, kanál pod Novımi Mlıny","13125918, 13125921","2022-09-20","špatnı",NA,NA,NA,NA,0,NA,NA,NA,"1","0","0","0",8,2,6,0,"Niva Dyje",2022-09-19,2022-09-20,"RP Jiní Morava","AOPK ÈR - RP Jiní Morava, Krajskı úøad Jihomoravského kraje"
"CZ0624099","Cottus gobio","CHKO Pálava","7166a","2022","POP_VITALITA","Ryby a mihule","Køivé Jezero - Nové Mlıny, kanál pod Novımi Mlıny","13125918, 13125921","2022-09-20","0","val","3",NA,"3",0,"ano","val","lok","1","0","0","0",8,2,6,0,"Niva Dyje",2022-09-19,2022-09-20,"RP Jiní Morava","AOPK ÈR - RP Jiní Morava, Krajskı úøad Jihomoravského kraje"
"CZ0214008","Cottus gobio","CHKO Køivoklátsko","5949a","2022","CELKOVE_HODNOCENI","Ryby a mihule","Klíèava - Plátìnı_nad VN","13125925","2022-07-11","špatnı",NA,NA,NA,NA,0,NA,NA,NA,"1","0","0","0",8,2,6,0,"Lánská obora",2022-07-11,2022-07-11,"RP Støední Èechy","AOPK ÈR - RP Støední Èechy"
"CZ0214008","Cottus gobio","CHKO Køivoklátsko","5949a","2022","POP_VITALITA","Ryby a mihule","Klíèava - Plátìnı_nad VN","13125925","2022-07-11","0","val","3",NA,"3",0,"ano","val","lok","1","0","0","0",8,2,6,0,"Lánská obora",2022-07-11,2022-07-11,"RP Støední Èechy","AOPK ÈR - RP Støední Èechy"
"CZ0214008","Cottus gobio","CHKO Køivoklátsko","5949b","2022","CELKOVE_HODNOCENI","Ryby a mihule","Lánskı potok - Zadní Šance","13125926","2022-07-11","špatnı",NA,NA,NA,NA,0,NA,NA,NA,"1","0","0","0",8,2,6,0,"Lánská obora",2022-07-11,2022-07-11,"RP Støední Èechy","AOPK ÈR - RP Støední Èechy"
"CZ0214008","Cottus gobio","CHKO Køivoklátsko","5949b","2022","POP_VITALITA","Ryby a mihule","Lánskı potok - Zadní Šance","13125926","2022-07-11","0","val","3",NA,"3",0,"ano","val","lok","1","0","0","0",8,2,6,0,"Lánská obora",2022-07-11,2022-07-11,"RP Støední Èechy","AOPK ÈR - RP Støední Èechy"
"CZ0814092","Cottus gobio","CHKO Poodøí","6373c","2022","CELKOVE_HODNOCENI","Ryby a mihule","Odra - Mankovice, Vraenskı potok - Vrané, Mlınskı náhon - Jeseník n. O., Odra - Dolní Mlın","13125944, 13125945, 13125946, 13125947","2022-08-15","špatnı",NA,NA,NA,NA,0,NA,NA,NA,"1","0","0","0",8,2,6,0,"Poodøí",2022-08-15,2022-08-15,"RP Moravskoslezské","AOPK ÈR - RP Moravskoslezské, Krajskı úøad Moravskoslezského kraje"
"CZ0814092","Cottus gobio","CHKO Poodøí","6373c","2022","POP_VITALITA","Ryby a mihule","Odra - Mankovice, Vraenskı potok - Vrané, Mlınskı náhon - Jeseník n. O., Odra - Dolní Mlın","13125944, 13125945, 13125946, 13125947","2022-08-15","0","val","3",NA,"3",0,"ano","val","lok","1","0","0","0",8,2,6,0,"Poodøí",2022-08-15,2022-08-15,"RP Moravskoslezské","AOPK ÈR - RP Moravskoslezské, Krajskı úøad Moravskoslezského kraje"
"CZ0814092","Cottus gobio","CHKO Poodøí","6373d","2022","CELKOVE_HODNOCENI","Ryby a mihule","Luha - Jeseník nad Odrou_ústí, Odra - Lesní Mlın_ústí Suchého potoka, Odra - Suchdol nad Odrou","13125948, 13125949, 13125950","2022-08-17","špatnı",NA,NA,NA,NA,0,NA,NA,NA,"1","0","0","0",8,2,6,0,"Poodøí",2022-08-16,2022-08-17,"RP Moravskoslezské","AOPK ÈR - RP Moravskoslezské, Krajskı úøad Moravskoslezského kraje"
"CZ0814092","Cottus gobio","CHKO Poodøí","6373d","2022","POP_VITALITA","Ryby a mihule","Luha - Jeseník nad Odrou_ústí, Odra - Lesní Mlın_ústí Suchého potoka, Odra - Suchdol nad Odrou","13125948, 13125949, 13125950","2022-08-17","0","val","3",NA,"3",0,"ano","val","lok","1","0","0","0",8,2,6,0,"Poodøí",2022-08-16,2022-08-17,"RP Moravskoslezské","AOPK ÈR - RP Moravskoslezské, Krajskı úøad Moravskoslezského kraje"
"CZ0814092","Cottus gobio","CHKO Poodøí","6275c","2022","CELKOVE_HODNOCENI","Ryby a mihule","Odra - Proskovice, Ondøejovice - Proskovice, Lubina - Košatka","13125951, 13125957, 13125958","2022-10-19","špatnı",NA,NA,NA,NA,0,NA,NA,NA,"1","0","0","0",8,2,6,0,"Poodøí",2022-10-18,2022-10-19,"RP Moravskoslezské","AOPK ÈR - RP Moravskoslezské, Krajskı úøad Moravskoslezského kraje"
"CZ0814092","Cottus gobio","CHKO Poodøí","6275c","2022","POP_VITALITA","Ryby a mihule","Odra - Proskovice, Ondøejovice - Proskovice, Lubina - Košatka","13125951, 13125957, 13125958","2022-10-19","0","val","3",NA,"3",0,"ano","val","lok","1","0","0","0",8,2,6,0,"Poodøí",2022-10-18,2022-10-19,"RP Moravskoslezské","AOPK ÈR - RP Moravskoslezské, Krajskı úøad Moravskoslezského kraje"
"CZ0814092","Cottus gobio","CHKO Poodøí","6275a","2022","CELKOVE_HODNOCENI","Ryby a mihule","Odra - Ostrava_Jiní Mìsto","13125952","2022-10-19","špatnı",NA,NA,NA,NA,0,NA,NA,NA,"1","0","0","0",8,2,6,0,"Poodøí",2022-10-19,2022-10-19,"RP Moravskoslezské","AOPK ÈR - RP Moravskoslezské, Krajskı úøad Moravskoslezského kraje"
"CZ0814092","Cottus gobio","CHKO Poodøí","6275a","2022","POP_VITALITA","Ryby a mihule","Odra - Ostrava_Jiní Mìsto","13125952","2022-10-19","0","val","3",NA,"3",0,"ano","val","lok","1","0","0","0",8,2,6,0,"Poodøí",2022-10-19,2022-10-19,"RP Moravskoslezské","AOPK ÈR - RP Moravskoslezské, Krajskı úøad Moravskoslezského kraje"
"CZ0814092","Cottus gobio","CHKO Poodøí","6274d","2022","CELKOVE_HODNOCENI","Ryby a mihule","Odra - Studénka, Bílovka - Petøvadík","13125953, 13125959","2022-10-19","špatnı",NA,NA,NA,NA,0,NA,NA,NA,"1","0","0","0",8,2,6,0,"Poodøí",2022-10-19,2022-10-19,"RP Moravskoslezské","AOPK ÈR - RP Moravskoslezské, Krajskı úøad Moravskoslezského kraje"
"CZ0814092","Cottus gobio","CHKO Poodøí","6274d","2022","POP_VITALITA","Ryby a mihule","Odra - Studénka, Bílovka - Petøvadík","13125953, 13125959","2022-10-19","0","val","3",NA,"3",0,"ano","val","lok","1","0","0","0",8,2,6,0,"Poodøí",2022-10-19,2022-10-19,"RP Moravskoslezské","AOPK ÈR - RP Moravskoslezské, Krajskı úøad Moravskoslezského kraje"
"CZ0814092","Cottus gobio","CHKO Poodøí","6274c","2022","CELKOVE_HODNOCENI","Ryby a mihule","Odra - Butovice","13125954","2022-10-19","špatnı",NA,NA,NA,NA,0,NA,NA,NA,"1","0","0","0",8,2,6,0,"Poodøí",2022-10-19,2022-10-19,"RP Moravskoslezské","AOPK ÈR - RP Moravskoslezské, Krajskı úøad Moravskoslezského kraje"
"CZ0814092","Cottus gobio","CHKO Poodøí","6274c","2022","POP_VITALITA","Ryby a mihule","Odra - Butovice","13125954","2022-10-19","0","val","3",NA,"3",0,"ano","val","lok","1","0","0","0",8,2,6,0,"Poodøí",2022-10-19,2022-10-19,"RP Moravskoslezské","AOPK ÈR - RP Moravskoslezské, Krajskı úøad Moravskoslezského kraje"
"CZ0814092","Cottus gobio","CHKO Poodøí","6373b","2022","CELKOVE_HODNOCENI","Ryby a mihule","Odra - Kunín","13125955","2022-08-17","špatnı",NA,NA,NA,NA,0,NA,NA,NA,"1","0","0","0",8,2,6,0,"Poodøí",2022-08-17,2022-08-17,"RP Moravskoslezské","AOPK ÈR - RP Moravskoslezské, Krajskı úøad Moravskoslezského kraje"
"CZ0814092","Cottus gobio","CHKO Poodøí","6373b","2022","POP_VITALITA","Ryby a mihule","Odra - Kunín","13125955","2022-08-17","0","val","3",NA,"3",0,"ano","val","lok","1","0","0","0",8,2,6,0,"Poodøí",2022-08-17,2022-08-17,"RP Moravskoslezské","AOPK ÈR - RP Moravskoslezské, Krajskı úøad Moravskoslezského kraje"
"CZ0814092","Cottus gobio","CHKO Poodøí","6374a","2022","CELKOVE_HODNOCENI","Ryby a mihule","Husí potok - Hladké ivovice, Sedlnice - Nová Horka","13125956, 13125960","2022-08-19","špatnı",NA,NA,NA,NA,0,NA,NA,NA,"1","0","0","0",8,2,6,0,"Poodøí",2022-08-17,2022-08-19,"RP Moravskoslezské","AOPK ÈR - RP Moravskoslezské, Krajskı úøad Moravskoslezského kraje"
